path,git_status,extension,bytes,git_last_change,age_days,top_folder,folder2,doc_class,candidate_action,reason
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0093-people-refresh-api-read-proof.md,tracked,.md,3188,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0095-0102-legal-people-search-filter-row-proof.json,tracked,.json,39806,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0095-0102-legal-people-search-filter-row-proof.md,tracked,.md,5095,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0103-0111-client-sidebar-route-proof.json,tracked,.json,29619,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0103-0111-client-sidebar-route-proof.md,tracked,.md,3593,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0114-client-refresh-api-read-proof.json,tracked,.json,45745,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0114-client-refresh-api-read-proof.md,tracked,.md,1640,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0116-0117-client-record-actions-proof.json,tracked,.json,17263,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0116-0117-client-record-actions-proof.md,tracked,.md,988,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0118-0120-client-intake-flow-proof.json,tracked,.json,59168,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0118-0120-client-intake-flow-proof.md,tracked,.md,999,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0121-0128-client-account-contact-merge-proof.json,tracked,.json,60755,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0121-0128-client-account-contact-merge-proof.md,tracked,.md,1028,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0129-0134-client-data-cloud-proof.json,tracked,.json,41145,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0129-0134-client-data-cloud-proof.md,tracked,.md,1546,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0135-0139-client-report-safe-write-proof.json,tracked,.json,28369,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0135-0139-client-report-safe-write-proof.md,tracked,.md,1108,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0140-0145-client-import-safe-write-proof.json,tracked,.json,46458,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0140-0145-client-import-safe-write-proof.md,tracked,.md,899,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0148-0152-0163-people-sidebar-current-ui-proof.json,tracked,.json,16028,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0148-0152-0163-people-sidebar-current-ui-proof.md,tracked,.md,1812,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0166-0181-people-relationships-conflicts-proof.json,tracked,.json,33467,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0166-0181-people-relationships-conflicts-proof.md,tracked,.md,3335,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0183-0196-people-workforce-local-actions-proof.json,tracked,.json,11682,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0183-0196-people-workforce-local-actions-proof.md,tracked,.md,1790,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0184-0187-0193-0198-0214-people-hrx-local-fields-proof.json,tracked,.json,19618,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0184-0187-0193-0198-0214-people-hrx-local-fields-proof.md,tracked,.md,3259,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0197-employee-list-row-proof.json,tracked,.json,14275,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0197-employee-list-row-proof.md,tracked,.md,3590,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0201-0204-0208-0217-people-hrx-write-proof.json,tracked,.json,42695,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0201-0204-0208-0217-people-hrx-write-proof.md,tracked,.md,2118,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0218-0219-people-admin-object-manager-proof.json,tracked,.json,30251,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0218-0219-people-admin-object-manager-proof.md,tracked,.md,5176,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0220-0226-people-admin-write-proof.json,tracked,.json,111507,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0220-0226-people-admin-write-proof.md,tracked,.md,3850,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0227-0232-profile-sidebar-route-proof.json,tracked,.json,111176,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0227-0232-profile-sidebar-route-proof.md,tracked,.md,3460,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0227-0232-profile-sidebar-route-ui-only-proof.json,tracked,.json,192995,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0227-0232-profile-sidebar-route-ui-only-proof.md,tracked,.md,2631,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0233-0243-0324-profile-people-refresh-proof.json,tracked,.json,16143,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0233-0243-0324-profile-people-refresh-proof.md,tracked,.md,2789,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0245-0246-0258-0271-desktop-native-residual-proof.json,tracked,.json,14852,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0245-0246-0258-0271-desktop-native-residual-proof.md,tracked,.md,3257,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0247-0256-0257-0261-desktop-native-bridge-proof.json,tracked,.json,10312,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0247-0256-0257-0261-desktop-native-bridge-proof.md,tracked,.md,1702,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0248-0249-desktop-renderer-login-fields-proof.json,tracked,.json,3969,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0248-0249-desktop-renderer-login-fields-proof.md,tracked,.md,944,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0272-0273-client-guarded-affordance-remediation.json,tracked,.json,2684,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0272-0273-client-guarded-affordance-remediation.md,tracked,.md,1816,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0272-0273-client-guarded-copy-remediation.json,tracked,.json,2485,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0272-0273-client-guarded-copy-remediation.md,tracked,.md,1840,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0272-0280-0323-web-guarded-state-proof.json,tracked,.json,66028,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0272-0280-0323-web-guarded-state-proof.md,tracked,.md,2093,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0280-people-guard-state-api-remediation.json,tracked,.json,2159,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0280-people-guard-state-api-remediation.md,tracked,.md,1097,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0280-people-guard-state-remediation.json,tracked,.json,1874,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0280-people-guard-state-remediation.md,tracked,.md,1307,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0282-0306-matter-vault-sidebar-team-proof.json,tracked,.json,46263,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0282-0306-matter-vault-sidebar-team-proof.md,tracked,.md,5980,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0307-0308-0309-0311-0313-matter-finance-analytics-proof.json,tracked,.json,51749,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0307-0308-0309-0311-0313-matter-finance-analytics-proof.md,tracked,.md,1937,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0314-0319-matter-import-safe-write-proof.json,tracked,.json,41059,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-0314-0319-matter-import-safe-write-proof.md,tracked,.md,1012,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-inventory.json,tracked,.json,58827,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-ledger.csv,tracked,.csv,1329795,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-ledger.json,tracked,.json,1567326,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-run.json,tracked,.json,304738,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-ai-slop-lint-p7-t05.json,tracked,.json,995,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-all-00-control-freeze-2026-06-27.json,tracked,.json,3034,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-all-11-matter-timeline-calendar-channel-kickoff-2026-06-27.json,tracked,.json,7749,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-api-provisional-statuses-p4-t08.json,tracked,.json,87467,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-api-read-model-proof-p5-t04.json,tracked,.json,3538,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-api-response-ledger.json,tracked,.json,72181,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-api-route-coverage-p4-t00.json,tracked,.json,203710,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-api-server-p3-t00.json,tracked,.json,4776,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-audit-event-proof-p5-t05.json,tracked,.json,3456,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-audit-write-requirements-p4-t05.json,tracked,.json,115869,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-blocker-risk-ranking-p8-t07.json,tracked,.json,426348,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-browser-action-qa-p3-t04-home.json,tracked,.json,31739,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-browser-action-qa-p3-t05-matter.json,tracked,.json,42059,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-browser-action-qa-p3-t06-vault.json,tracked,.json,17211,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-browser-action-qa-p3-t07-people-directory.json,tracked,.json,47222,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-console-error-ledger-p3-t08.json,tracked,.json,19766,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-copy-ux-a11y-backlog-p7-t06.json,tracked,.json,11557,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-coverage-count-p1-t12.json,tracked,.json,31712,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-critical-unknown-zero-p8-t01.json,tracked,.json,4823,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-desktop-bridge-observation-p1-t10.json,tracked,.json,5141,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-desktop-deep-link-notification-p6-t05.json,tracked,.json,4826,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-desktop-external-runtime-blockers-p6-t07.json,tracked,.json,8349,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-desktop-file-actions-p6-t04.json,tracked,.json,4113,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-desktop-file-bridge-p6-t01.json,tracked,.json,4421,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-desktop-login-actions-p6-t03.json,tracked,.json,4401,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-desktop-screen-qa-p6-t02.json,tracked,.json,4845,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-desktop-smoke-p6-t00.json,tracked,.json,10740,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-desktop-update-session-p6-t06.json,tracked,.json,3257,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-disabled-guarded-affordance-p7-t01.json,tracked,.json,4954,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-disabled-unavailable-observation-p1-t11.json,tracked,.json,831535,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-dom-observation-p1-t05-client.json,tracked,.json,156810,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-dom-observation-p1-t08-people-hrx.json,tracked,.json,78408,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-dom-observation-p1-t09-profile.json,tracked,.json,34814,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-dom-observation-p1.json,tracked,.json,38712,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-dom-observation-s1.json,tracked,.json,85430,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-ephemeral-local-only-classification-p5-t06.json,tracked,.json,53092,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-error-taxonomy-p4-t06.json,tracked,.json,216325,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-external-persistence-classification-p5-t07.json,tracked,.json,24377,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-final-api-tests-p9-t03.json,tracked,.json,587,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-final-browser-verifiers-p9-t04.json,tracked,.json,4797,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-final-desktop-smoke-file-bridge-p9-t06.json,tracked,.json,907,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-final-hrx-ui-validator-p9-t02.json,tracked,.json,745,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-final-lane-assignment-p8-t02-t06.json,tracked,.json,349579,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-final-status-count-p8-t00.json,tracked,.json,7019,2026-06-28,8,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
docs/lazycodex/evidence/matter-web/artifacts/lcx8-final-web-build-p9-t01.json,tracked,.json,786,2026-06-26,10,docs,docs/lazycodex,PLANNING_REVIEW,SUPERSEDED_REVIEW,planning/reference doc needs canonical replacement check
