path	capability	preservation	checkpoint_relation	mode	size	checkpoint_sha256	current_sha256
apps/web/src/components/Shell.jsx	PERSISTENCE_AUTHZ_PACKAGE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	55249	49efdac45e27a7b5634b4e2eca7c225bbf4eed77334848f1519279f5b0da4c2b	49efdac45e27a7b5634b4e2eca7c225bbf4eed77334848f1519279f5b0da4c2b
apps/web/src/components/VaultSurface.jsx	SEARCH	PRESERVE_SOURCE	BYTE_IDENTICAL	644	26658	dad063b450619e997dafa72a721d260fa928a9ce909672170ac704b6c84473c8	dad063b450619e997dafa72a721d260fa928a9ce909672170ac704b6c84473c8
apps/web/src/components/primitives.jsx	PERSISTENCE_AUTHZ_PACKAGE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	2637	3db798c4483b8a14263a81107754f2199381da3153f89e8c404fa760457d82c6	3db798c4483b8a14263a81107754f2199381da3153f89e8c404fa760457d82c6
apps/web/src/data/globalUtilities.js	PERSISTENCE_AUTHZ_PACKAGE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	18194	db5d0189c664a519ce7e4998a4d42b44e2017df065a801c2200c2009662d58af	db5d0189c664a519ce7e4998a4d42b44e2017df065a801c2200c2009662d58af
apps/web/src/i18n.js	PERSISTENCE_AUTHZ_PACKAGE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	25208	89739cfc8249cb1b40ce8af96b64b77ba766739216782af075a8c786dc7113f2	89739cfc8249cb1b40ce8af96b64b77ba766739216782af075a8c786dc7113f2
apps/web/src/people/PeopleHome.tsx	PEOPLE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	20433	4e1fcd87472ec9d9969481908ddbafc88179bf806e7757c2503fda515bfceb4d	4e1fcd87472ec9d9969481908ddbafc88179bf806e7757c2503fda515bfceb4d
apps/web/src/people/admin/PermissionAdminPanel.jsx	AUTH_PROFILE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	21492	cf52e45ee6f993943742b1833e8721029a478fd9da630de92222b78b5e7867a0	cf52e45ee6f993943742b1833e8721029a478fd9da630de92222b78b5e7867a0
apps/web/src/people/ai/HRAIAssistant.tsx	PEOPLE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	5447	7ecb3b4bf819d059bb40e675126769c087516652151bd44ee635a1acc0e4186f	7ecb3b4bf819d059bb40e675126769c087516652151bd44ee635a1acc0e4186f
apps/web/src/people/analytics/HRAnalytics.tsx	PEOPLE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	2119	6fd25c1f0a0af58ead698448180fa94462ccf2313d38446c37905a08a778f75e	6fd25c1f0a0af58ead698448180fa94462ccf2313d38446c37905a08a778f75e
apps/web/src/people/approvals/ManagerApprovalQueue.tsx	PEOPLE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	4270	8bcd888f318b5918c5a48d1f3a6e640bd30b47d46e2f378509202a473e749979	8bcd888f318b5918c5a48d1f3a6e640bd30b47d46e2f378509202a473e749979
apps/web/src/people/attendance/AttendanceWorkspace.tsx	PEOPLE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	7139	94d15fd2844f23d882fb2e5532b7330dd26e66beab380a445af2982bfcbdfb6a	94d15fd2844f23d882fb2e5532b7330dd26e66beab380a445af2982bfcbdfb6a
apps/web/src/people/documents/HRDocumentWorkspace.tsx	PEOPLE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	13874	30d451857e4292f6f4c0abe0b489a63d43ce0bc1f2b132351ee9edaba66f4713	30d451857e4292f6f4c0abe0b489a63d43ce0bc1f2b132351ee9edaba66f4713
apps/web/src/people/employees/EmployeeList.tsx	PEOPLE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	2831	b860f75d53110a787a50ccc45a99d3d9afb70c8ac14f84c39aa77b283f041477	b860f75d53110a787a50ccc45a99d3d9afb70c8ac14f84c39aa77b283f041477
apps/web/src/people/employees/PeopleWorkforceDirectory.tsx	PEOPLE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	29537	3cfc8211cf4d0bb519621fee5efa70443b71d8f1979f627c179268cbd97d06e5	3cfc8211cf4d0bb519621fee5efa70443b71d8f1979f627c179268cbd97d06e5
apps/web/src/people/legal/LegalPeopleWorkspace.tsx	PEOPLE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	15857	3104f97535dd6279f9328eee8365ec91b848c7eabae7edafce183a39384f9c5c	3104f97535dd6279f9328eee8365ec91b848c7eabae7edafce183a39384f9c5c
apps/web/src/people/lifecycle/LifecycleBoard.tsx	PEOPLE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	8094	4383fbedb8da7a3e887bca9cf96ca502085afdbad6fc82d01fffc2b60f5496d2	4383fbedb8da7a3e887bca9cf96ca502085afdbad6fc82d01fffc2b60f5496d2
apps/web/src/people/payroll/PayrollBoundaryPanel.tsx	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	29051	e3b11dab55c0d4a127ecbb47cdf5b5ba4f17fc9cd889c20e0ad228a84c28a9a8	e3b11dab55c0d4a127ecbb47cdf5b5ba4f17fc9cd889c20e0ad228a84c28a9a8
apps/web/src/people/payroll/PayrollStatementWorkspace.tsx	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	8301	ad89a418fba89326ce7962811717cff507deb143c01d592a0373262ec530aa06	ad89a418fba89326ce7962811717cff507deb143c01d592a0373262ec530aa06
apps/web/src/people/peopleFeatureCatalog.js	PEOPLE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	26754	e6035fff5257d0587dc79f2e78c5d95de7539a6a642656e78058ad5c25e8d3dc	e6035fff5257d0587dc79f2e78c5d95de7539a6a642656e78058ad5c25e8d3dc
apps/web/src/people/recruiting/RecruitingPipeline.tsx	PEOPLE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	14212	8aa86e6427bd0fd39e63acd848638250785041d0113c2fb96db9c8b97e9d6c3a	8aa86e6427bd0fd39e63acd848638250785041d0113c2fb96db9c8b97e9d6c3a
apps/web/src/people/security/HrxRiskDashboard.tsx	AUTH_PROFILE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	8082	fa924d5c63df7411c222cdaadddeaa5b630c6d35f1606e937fba0a4a1b01483b	fa924d5c63df7411c222cdaadddeaa5b630c6d35f1606e937fba0a4a1b01483b
apps/web/src/people/security/HrxStepUpChallenge.tsx	AUTH_PROFILE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	2617	8752349944de1a3da0e460b256b79a3b5a5cfb74b97b9f4e3e2b3a41fc24abc8	8752349944de1a3da0e460b256b79a3b5a5cfb74b97b9f4e3e2b3a41fc24abc8
apps/web/src/styles.css	PERSISTENCE_AUTHZ_PACKAGE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	321170	cfeff0b4f330aa233f52001e39b7e13342409c1dd6db1bb8cc4bdb67f217603c	cfeff0b4f330aa233f52001e39b7e13342409c1dd6db1bb8cc4bdb67f217603c
apps/web/test/forest-responsive-layout-browser.test.mjs	PERSISTENCE_AUTHZ_PACKAGE	PRESERVE_TEST	BYTE_IDENTICAL	644	7013	e93b6febbc396bc787c4a12ded1b8c6bc64fd46d97497e244f353ccaf057ec5d	e93b6febbc396bc787c4a12ded1b8c6bc64fd46d97497e244f353ccaf057ec5d
apps/web/test/home-dashboard-r1.test.mjs	HOME	PRESERVE_TEST	BYTE_IDENTICAL	644	107361	28c7c306fc2433583614460a3c7add021ae83ea12f8928b7b5b536c3f9beb214	28c7c306fc2433583614460a3c7add021ae83ea12f8928b7b5b536c3f9beb214
apps/web/test/leave-settings-ui.test.mjs	LEAVE	PRESERVE_TEST	BYTE_IDENTICAL	644	3797	057b8546b4904fa476aeb7b862c50421fe66179f9875a9ffcbae962c2a470198	057b8546b4904fa476aeb7b862c50421fe66179f9875a9ffcbae962c2a470198
apps/web/test/payroll-workspace-ui.test.mjs	PAYROLL	PRESERVE_TEST	BYTE_IDENTICAL	644	4954	b97826e63b27133d3a42037b7c9cc8270dfdf30048dbd28987027eac18e467ee	b97826e63b27133d3a42037b7c9cc8270dfdf30048dbd28987027eac18e467ee
docs/lazycodex/evidence/matter-desktop/artifacts/leave-management-package-qa.json	LEAVE	HISTORICAL_EVIDENCE_ONLY	BYTE_IDENTICAL	644	20801	2d4f01c5f855747bb9f3a506fccfe3f699cd6b7ad64d1d7df436081aef682458	2d4f01c5f855747bb9f3a506fccfe3f699cd6b7ad64d1d7df436081aef682458
docs/lazycodex/evidence/matter-desktop/artifacts/payroll-final-verification-2026-07-15.md	PAYROLL	HISTORICAL_EVIDENCE_ONLY	BYTE_IDENTICAL	644	2826	562a76b15b77071cfc48f2d158593389f9dd545e91bb4a26e05a08fe4a3539b2	562a76b15b77071cfc48f2d158593389f9dd545e91bb4a26e05a08fe4a3539b2
docs/lazycodex/evidence/matter-desktop/artifacts/payroll-package-qa-2026-07-15.json	PAYROLL	HISTORICAL_EVIDENCE_ONLY	BYTE_IDENTICAL	644	7080	2bbfda457bedea03c6324c0c80cdc98a803408acb68f21a749a15d66c3457454	2bbfda457bedea03c6324c0c80cdc98a803408acb68f21a749a15d66c3457454
docs/lazycodex/evidence/matter-desktop/artifacts/windows-build.md	PERSISTENCE_AUTHZ_PACKAGE	HISTORICAL_EVIDENCE_ONLY	BYTE_IDENTICAL	644	1717	753184dec414822120f3a132ce44b6b59a7468a8b6e3772b5614d1d1550c9640	753184dec414822120f3a132ce44b6b59a7468a8b6e3772b5614d1d1550c9640
docs/lazycodex/evidence/matter-web/artifacts/payroll-browser-qa-2026-07-15.json	PAYROLL	HISTORICAL_EVIDENCE_ONLY	BYTE_IDENTICAL	644	39780	04ff52bad00e3846a46f45a5d43f3c932b9a7d15b1dcb2daf7be3a5e9dd5dbae	04ff52bad00e3846a46f45a5d43f3c932b9a7d15b1dcb2daf7be3a5e9dd5dbae
packages/billing/src/invoice-pdf-service.js	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	3153	60079f90c6c43dde9985c4e5b9a947295569bc4dae8834377f5ee5d443b1ef85	60079f90c6c43dde9985c4e5b9a947295569bc4dae8834377f5ee5d443b1ef85
packages/hrx/fixtures/company-time-payroll-policy.synthetic.json	PAYROLL	PRESERVE_FIXTURE	BYTE_IDENTICAL	644	1360	1da86ae671e73b5e6de58019075a1637c80d4430c915d67e27b3ead25afa8add	1da86ae671e73b5e6de58019075a1637c80d4430c915d67e27b3ead25afa8add
packages/hrx/fixtures/leave-payroll-golden.synthetic.json	PAYROLL	PRESERVE_FIXTURE	BYTE_IDENTICAL	644	4142	fdc6064ff318c3d0c9f364c400b43c052822027b68d3a0cad3376d5f21a46bd5	fdc6064ff318c3d0c9f364c400b43c052822027b68d3a0cad3376d5f21a46bd5
packages/hrx/fixtures/payroll-statutory-rules.synthetic.json	PAYROLL	PRESERVE_FIXTURE	BYTE_IDENTICAL	644	1710	1dd227dca011619a9f822bde0f171919abc86d8af22a945c17361c9861626f7a	1dd227dca011619a9f822bde0f171919abc86d8af22a945c17361c9861626f7a
packages/hrx/src/company-policy-manifest.js	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	9732	703fb535bceb50a9a3101a856cfcf6e8c78ebd772331a86958d7f6f3d332e70c	703fb535bceb50a9a3101a856cfcf6e8c78ebd772331a86958d7f6f3d332e70c
packages/hrx/src/golden-fixture.js	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	7418	a6562cbf370a0ef776d636024a02ba81325af758dde09240323b6c1efb2db697	a6562cbf370a0ef776d636024a02ba81325af758dde09240323b6c1efb2db697
packages/hrx/src/leave/accrual-batch-repository.js	LEAVE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	14670	b1030851d373181d35174cc7b7c9ef0ab0d0b5118fe830dcc0b3f677da8573b3	b1030851d373181d35174cc7b7c9ef0ab0d0b5118fe830dcc0b3f677da8573b3
packages/hrx/src/leave/accrual-batch-service.js	LEAVE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	17725	dea865656f0d8d3ba4eb4762a1719cafa75d9611bc600c78c0a139fe7589f62d	dea865656f0d8d3ba4eb4762a1719cafa75d9611bc600c78c0a139fe7589f62d
packages/hrx/src/leave/accrual-period-generator.js	LEAVE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	5706	a11edf93d275ad0cc67c7643e8bb7faeb5a9000fd07b3731a36eda3bc25ebed1	a11edf93d275ad0cc67c7643e8bb7faeb5a9000fd07b3731a36eda3bc25ebed1
packages/hrx/src/leave/entitlement-command-service.js	LEAVE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	16130	2f614d61da7cabc55fc1d32bcc51935433ec30c56c577605998b236996f1bd61	2f614d61da7cabc55fc1d32bcc51935433ec30c56c577605998b236996f1bd61
packages/hrx/src/leave/entitlement-lifecycle.js	LEAVE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	7141	3e4f29688c3c7997f8cc623cd80a7480fce8fe9a0ebdb7810f597c8486dd96a0	3e4f29688c3c7997f8cc623cd80a7480fce8fe9a0ebdb7810f597c8486dd96a0
packages/hrx/src/leave/entitlement-read-service.js	LEAVE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	6076	1b177e2c8bbac6a5b57611f6afcbfbea3d3371931cc9e8dbfc4eeddd5000efca	1b177e2c8bbac6a5b57611f6afcbfbea3d3371931cc9e8dbfc4eeddd5000efca
packages/hrx/src/leave/expiration-job.js	LEAVE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	7118	95698ac71f51773d2014db874f05896856bd1e7406aaf674c79f0124411ee775	95698ac71f51773d2014db874f05896856bd1e7406aaf674c79f0124411ee775
packages/hrx/src/leave/expiration-service.js	LEAVE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	10504	ee4fe75c9c13898ab127c2fb5d44c809f3e8e43dd4c40fac4cc2cd093492647b	ee4fe75c9c13898ab127c2fb5d44c809f3e8e43dd4c40fac4cc2cd093492647b
packages/hrx/src/leave/migration-reconciliation-service.js	LEAVE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	12471	c697a837495e05d93f7a77863ce0aa257c80ed742626c0d4d8a25b0dfcd3b487	c697a837495e05d93f7a77863ce0aa257c80ed742626c0d4d8a25b0dfcd3b487
packages/hrx/src/leave/occurrence-upload-batch-service.js	LEAVE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	13357	c1e0ca4a47b82321b2ac41bf3636d2a878cbe7a859f84c82752ca103bd4af3a0	c1e0ca4a47b82321b2ac41bf3636d2a878cbe7a859f84c82752ca103bd4af3a0
packages/hrx/src/leave/promotion-service.js	LEAVE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	43732	94f2add9ccfb0813f386aefee82c834cc893730277444524a873d2fdc7ad332f	94f2add9ccfb0813f386aefee82c834cc893730277444524a873d2fdc7ad332f
packages/hrx/src/leave/provider-adapters.js	LEAVE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	9666	bbb8066bd6758fc2b5b1e116eb3170a5677f55117c1a051b80245d5742d4e2ad	bbb8066bd6758fc2b5b1e116eb3170a5677f55117c1a051b80245d5742d4e2ad
packages/hrx/src/leave/reporting-service.js	LEAVE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	28169	0a1baf638a0b0b0beb29071d8a5428511179e3b28fe50c633879ff8a87a94f94	0a1baf638a0b0b0beb29071d8a5428511179e3b28fe50c633879ff8a87a94f94
packages/hrx/src/leave/type-economics.js	LEAVE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	5251	119dfc0fec8db4594e9b393159eb72d5ad8ec6f75bb581b612a71b9d920bea31	119dfc0fec8db4594e9b393159eb72d5ad8ec6f75bb581b612a71b9d920bea31
packages/hrx/src/leave/type-rule-backfill.js	LEAVE	PRESERVE_SOURCE	BYTE_IDENTICAL	644	7005	bcbe9ae75004011a41ebdb726e640a0890908200b7974c2ec74e5720180c1896	bcbe9ae75004011a41ebdb726e640a0890908200b7974c2ec74e5720180c1896
packages/hrx/src/migrations/011_hrx_leave_type_economics.sql	LEAVE	PRESERVE_MIGRATION	BYTE_IDENTICAL	644	646	1da83c66efe87da337d148e8449ee7524c6e49b0f587bdd8c8ce5a7dee9f5445	1da83c66efe87da337d148e8449ee7524c6e49b0f587bdd8c8ce5a7dee9f5445
packages/hrx/src/migrations/012_hrx_leave_job_outbox.sql	LEAVE	PRESERVE_MIGRATION	BYTE_IDENTICAL	644	1062	a31a6b9bb5204e60de2b34e7d91e698fb9a554d70981afdacc2f26f40024d6a0	a31a6b9bb5204e60de2b34e7d91e698fb9a554d70981afdacc2f26f40024d6a0
packages/hrx/src/migrations/013_hrx_leave_accrual_batches.sql	LEAVE	PRESERVE_MIGRATION	BYTE_IDENTICAL	644	4128	1dd878f2ddd1f6eaae1a60562e07c6323aca816fd73df90089b1e7adbf5380a9	1dd878f2ddd1f6eaae1a60562e07c6323aca816fd73df90089b1e7adbf5380a9
packages/hrx/src/migrations/014_hrx_leave_occurrence_metadata.sql	LEAVE	PRESERVE_MIGRATION	BYTE_IDENTICAL	644	335	7c6991f83713af354aa79b82d12861afc2f998bc692a0ea0afb1cd094cf69cea	7c6991f83713af354aa79b82d12861afc2f998bc692a0ea0afb1cd094cf69cea
packages/hrx/src/migrations/015_hrx_leave_occurrence_upload_batches.sql	LEAVE	PRESERVE_MIGRATION	BYTE_IDENTICAL	644	4016	b11f5dc404824f5b6134cd38576d3fc24e47a4e00bd2397804ec7910a5dc7861	b11f5dc404824f5b6134cd38576d3fc24e47a4e00bd2397804ec7910a5dc7861
packages/hrx/src/migrations/016_hrx_leave_promotion_exclusions.sql	LEAVE	PRESERVE_MIGRATION	BYTE_IDENTICAL	644	193	d49fdcc43254cb5a0788214e0b9ae152acecaa347ba304e17aa36c0b87224df0	d49fdcc43254cb5a0788214e0b9ae152acecaa347ba304e17aa36c0b87224df0
packages/hrx/src/migrations/017_hrx_leave_promotion_notice_hashes.sql	LEAVE	PRESERVE_MIGRATION	BYTE_IDENTICAL	644	159	4220418fe5afc779a9aa4a9e09c269c67f2105bcb7a6b12c193aa44c8c55bf4d	4220418fe5afc779a9aa4a9e09c269c67f2105bcb7a6b12c193aa44c8c55bf4d
packages/hrx/src/migrations/018_hrx_leave_promotion_evidence_receipts.sql	LEAVE	PRESERVE_MIGRATION	BYTE_IDENTICAL	644	1198	188e691a112b628acf28f4bdd6ed87f77eb600449ec7cf1dc8555f2f0fc1ce8e	188e691a112b628acf28f4bdd6ed87f77eb600449ec7cf1dc8555f2f0fc1ce8e
packages/hrx/src/migrations/019_hrx_leave_integration_dead_letters.sql	LEAVE	PRESERVE_MIGRATION	BYTE_IDENTICAL	644	1092	0dfe398a331ceb193b2d62399b9076da61456b77defc9ad96e8005e2b22d189a	0dfe398a331ceb193b2d62399b9076da61456b77defc9ad96e8005e2b22d189a
packages/hrx/src/migrations/020_hrx_leave_rule_snapshots.sql	LEAVE	PRESERVE_MIGRATION	BYTE_IDENTICAL	644	235	f6248684c210547b833b9beebe260837e7b460bd894987b5759f7a80f533c9b4	f6248684c210547b833b9beebe260837e7b460bd894987b5759f7a80f533c9b4
packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	PAYROLL	PRESERVE_MIGRATION	BYTE_IDENTICAL	644	14120	4e5c833fe19a4c5720892f7d17f8058e56585ae6df88b912b5eb30894b9341c6	4e5c833fe19a4c5720892f7d17f8058e56585ae6df88b912b5eb30894b9341c6
packages/hrx/src/migrations/022_hrx_payroll_inputs.sql	PAYROLL	PRESERVE_MIGRATION	BYTE_IDENTICAL	644	1729	06d3735b18432370ba98d01cb9819bfb7ff67e3fa2cb074f93c72b69d06d3fc0	06d3735b18432370ba98d01cb9819bfb7ff67e3fa2cb074f93c72b69d06d3fc0
packages/hrx/src/migrations/023_hrx_payroll_profile_units.sql	PAYROLL	PRESERVE_MIGRATION	BYTE_IDENTICAL	644	233	2dbacacae466213862e7deb7bc1d30cf45c0736bceef5dcebed12cb7bd875b66	2dbacacae466213862e7deb7bc1d30cf45c0736bceef5dcebed12cb7bd875b66
packages/hrx/src/migrations/024_hrx_payroll_run_controls.sql	PAYROLL	PRESERVE_MIGRATION	BYTE_IDENTICAL	644	2570	c50d595dfc4a81a1eea7ac385a3a41cfeceafc348c67011be02d1a7f167919ae	c50d595dfc4a81a1eea7ac385a3a41cfeceafc348c67011be02d1a7f167919ae
packages/hrx/src/migrations/025_hrx_payroll_year_end.sql	PAYROLL	PRESERVE_MIGRATION	BYTE_IDENTICAL	644	1513	4444239ab1cebfb5395528c34a4d1f2fe7595da294c09e498ef05e40ecf080d4	4444239ab1cebfb5395528c34a4d1f2fe7595da294c09e498ef05e40ecf080d4
packages/hrx/src/migrations/safety.js	PERSISTENCE_AUTHZ_PACKAGE	PRESERVE_MIGRATION	BYTE_IDENTICAL	644	4592	23d742976c1ba5836552ec67fd953d52075adda92f0fa75a9afb8d9fa0b7dd72	23d742976c1ba5836552ec67fd953d52075adda92f0fa75a9afb8d9fa0b7dd72
packages/hrx/src/overtime.js	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	12030	5ed6de396d288731c39bee0413563981e72683edb3a586d2aea67a9b9ae99fae	5ed6de396d288731c39bee0413563981e72683edb3a586d2aea67a9b9ae99fae
packages/hrx/src/payroll-boundary.js	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	5210	403c646d658e636e8551fcad082e62fd72f398d14fc3b39602f2a3bce9ae74bd	403c646d658e636e8551fcad082e62fd72f398d14fc3b39602f2a3bce9ae74bd
packages/hrx/src/payroll/calculation-engine.js	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	19492	16f36d477b6848c081e5e5f9283fe926f2cbe2840aa8d63d2ce2eef1ffdbf227	16f36d477b6848c081e5e5f9283fe926f2cbe2840aa8d63d2ce2eef1ffdbf227
packages/hrx/src/payroll/deduction-engine.js	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	13777	46b5ff7273030ab012ca0629db17685c64ea16ae017fc91c565e43e8261da5a8	46b5ff7273030ab012ca0629db17685c64ea16ae017fc91c565e43e8261da5a8
packages/hrx/src/payroll/document-service.js	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	15917	8fc18d77fcc3d8f4aae6b479ca319debf9bbcb23f7a84120c39133449fb26ca7	8fc18d77fcc3d8f4aae6b479ca319debf9bbcb23f7a84120c39133449fb26ca7
packages/hrx/src/payroll/filing-service.js	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	14736	be82589ca322e362cd4ed6d645a2ea788f37055fc33e2c50a558e1708640f28b	be82589ca322e362cd4ed6d645a2ea788f37055fc33e2c50a558e1708640f28b
packages/hrx/src/payroll/input-snapshot-service.js	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	26801	4b3b02fa42cd72df0d36b75e54ad1fce769479937b366e586abb5f5f73a88bda	4b3b02fa42cd72df0d36b75e54ad1fce769479937b366e586abb5f5f73a88bda
packages/hrx/src/payroll/migration-service.js	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	9869	cc20fc8961e1057594f63148efc33a9816985abd4b1875971ae775e0f54a2b64	cc20fc8961e1057594f63148efc33a9816985abd4b1875971ae775e0f54a2b64
packages/hrx/src/payroll/money.js	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	3748	a5fcef06e752cd95aad97dd14a94c7061088475fde701c5fabf12e8638b02caf	a5fcef06e752cd95aad97dd14a94c7061088475fde701c5fabf12e8638b02caf
packages/hrx/src/payroll/parallel-comparison-service.js	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	4273	93d0443f1e56307fc8d20afef691d81da609749625de76c1e655b6e659834f7f	93d0443f1e56307fc8d20afef691d81da609749625de76c1e655b6e659834f7f
packages/hrx/src/payroll/payment-service.js	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	9317	2900e0899609b8ee5b2e23ab6e63a79a8a60d6458b558cdeedda3b6772d5ae6d	2900e0899609b8ee5b2e23ab6e63a79a8a60d6458b558cdeedda3b6772d5ae6d
packages/hrx/src/payroll/repository.js	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	60520	2f87182d213c63f30d4aa7139b39d6b837535936165f814fbb1ed8f5069ee022	2f87182d213c63f30d4aa7139b39d6b837535936165f814fbb1ed8f5069ee022
packages/hrx/src/payroll/run-service.js	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	12873	a9bf60cc9d7aa6ed31a04a1262e0db21f8985848a8724bb7b9e9fdaf5167be14	a9bf60cc9d7aa6ed31a04a1262e0db21f8985848a8724bb7b9e9fdaf5167be14
packages/hrx/src/payroll/statutory-rule-service.js	PAYROLL	PRESERVE_SOURCE	BYTE_IDENTICAL	644	9139	4fcbe5f0081ba36e7703837d37a8460f430df8e8d16c8be6790a5dc39ebe2c5a	4fcbe5f0081ba36e7703837d37a8460f430df8e8d16c8be6790a5dc39ebe2c5a
